checkpoint_t_s,mean_w,std_w,dmean_w_dt
228.00000000,0.0242445880,0.0065086068,-0.0000035054
234.00000000,0.0242800571,0.0065424732,0.0000059115
240.00000000,0.0242603468,0.0065210811,-0.0000032851
246.00000000,0.0242355464,0.0064978295,-0.0000041334
252.00000000,0.0242054666,0.0064814563,-0.0000050133
258.00000000,0.0242173324,0.0064915281,0.0000019776
264.00000000,0.0242699599,0.0065756628,0.0000087713
270.00000000,0.0242387591,0.0065778389,-0.0000052001
276.00000000,0.0243095947,0.0066310004,0.0000118059
282.00000000,0.0243350666,0.0066389112,0.0000042453
288.00000000,0.0242970061,0.0066066186,-0.0000063434
294.00000000,0.0242099246,0.0065218954,-0.0000145136
300.00000000,0.0243193571,0.0067270757,0.0000182388
306.00000000,0.0242815919,0.0067190395,-0.0000062942
312.00000000,0.0244346210,0.0067694237,0.0000255049
318.00000000,0.0244237892,0.0067418196,-0.0000018053
324.00000000,0.0243316265,0.0066758466,-0.0000153604
330.00000000,0.0243760149,0.0067317977,0.0000073981
336.00000000,0.0243350258,0.0066715914,-0.0000068315
342.00000000,0.0242843226,0.0067826977,-0.0000084505
348.00000000,0.0242777042,0.0066271967,-0.0000011031
354.00000000,0.0243478384,0.0067475340,0.0000116890
360.00000000,0.0242478999,0.0065921050,-0.0000166564
366.00000000,0.0242951293,0.0066614715,0.0000078716
372.00000000,0.0242685940,0.0066637084,-0.0000044226
378.00000000,0.0242497711,0.0066218726,-0.0000031371
384.00000000,0.0242780029,0.0066753281,0.0000047053
390.00000000,0.0243177821,0.0066777247,0.0000066299
396.00000000,0.0242866024,0.0065981819,-0.0000051966
402.00000000,0.0242808768,0.0066451077,-0.0000009543
408.00000000,0.0242986192,0.0066789671,0.0000029571
414.00000000,0.0244352040,0.0067301503,0.0000227641
420.00000000,0.0243731365,0.0067155120,-0.0000103446
426.00000000,0.0243876370,0.0067726366,0.0000024167
432.00000000,0.0244537112,0.0067451804,0.0000110124
438.00000000,0.0243998388,0.0067162965,-0.0000089787
444.00000000,0.0243624635,0.0066662645,-0.0000062292
450.00000000,0.0243244034,0.0066819217,-0.0000063433
456.00000000,0.0244027656,0.0067458424,0.0000130604
462.00000000,0.0243702698,0.0066996398,-0.0000054160
468.00000000,0.0243476325,0.0066914937,-0.0000037729
474.00000000,0.0243316659,0.0066913837,-0.0000026611
480.00000000,0.0243607887,0.0067030770,0.0000048538
486.00000000,0.0243310492,0.0067092676,-0.0000049566
492.00000000,0.0243138574,0.0067092850,-0.0000028653
498.00000000,0.0243389659,0.0066991146,0.0000041848
504.00000000,0.0244203306,0.0067564957,0.0000135608
510.00000000,0.0243382746,0.0067074601,-0.0000136760
516.00000000,0.0244137705,0.0070757516,0.0000125826
522.00000000,0.0244141938,0.0070553707,0.0000000705
528.00000000,0.0244880983,0.0071427152,0.0000123174
534.00000000,0.0245612342,0.0071610850,0.0000121893
540.00000000,0.0245676743,0.0071191218,0.0000010733
546.00000000,0.0245400173,0.0071585071,-0.0000046095
552.00000000,0.0245327618,0.0071670590,-0.0000012093
558.00000000,0.0245844825,0.0071772176,0.0000086201
564.00000000,0.0245263671,0.0071577854,-0.0000096859
570.00000000,0.0245187879,0.0071717374,-0.0000012632
576.00000000,0.0245800574,0.0071640321,0.0000102116
582.00000000,0.0246003275,0.0072050572,0.0000033784
588.00000000,0.0245479035,0.0071387192,-0.0000087373
594.00000000,0.0245857604,0.0072099839,0.0000063095
600.00000000,0.0245026152,0.0071974552,-0.0000138575
606.00000000,0.0245300755,0.0071718690,0.0000045767
612.00000000,0.0245734238,0.0072684011,0.0000072247
618.00000000,0.0247089264,0.0073671777,0.0000225838
624.00000000,0.0245519131,0.0071846652,-0.0000261689
630.00000000,0.0246087775,0.0073011645,0.0000094774
636.00000000,0.0245918984,0.0074346290,-0.0000028132
642.00000000,0.0246310388,0.0074339312,0.0000065234
648.00000000,0.0246452334,0.0074780372,0.0000023658
654.00000000,0.0246067515,0.0074257483,-0.0000064137
660.00000000,0.0246523821,0.0074222193,0.0000076051
666.00000000,0.0246824934,0.0074812913,0.0000050186
672.00000000,0.0246032749,0.0073856641,-0.0000132031
678.00000000,0.0246291790,0.0074151854,0.0000043174
684.00000000,0.0246215221,0.0074505620,-0.0000012762
690.00000000,0.0246509253,0.0074664410,0.0000049005
696.00000000,0.0246848567,0.0074789856,0.0000056552
702.00000000,0.0247499279,0.0074828066,0.0000108452
708.00000000,0.0246077679,0.0074277230,-0.0000236933
714.00000000,0.0249436682,0.0075520224,0.0000559834
720.00000000,0.0248602393,0.0075652968,-0.0000139048
726.00000000,0.0249946624,0.0076263753,0.0000224038
732.00000000,0.0249674469,0.0075783163,-0.0000045359
738.00000000,0.0250013864,0.0076098172,0.0000056566
744.00000000,0.0249297684,0.0075283318,-0.0000119363
750.00000000,0.0250439611,0.0076503616,0.0000190321
756.00000000,0.0250941825,0.0076886810,0.0000083702
762.00000000,0.0249742269,0.0075884982,-0.0000199926
768.00000000,0.0249982902,0.0075900895,0.0000040106
774.00000000,0.0250548769,0.0076318467,0.0000094311
780.00000000,0.0249108341,0.0075245366,-0.0000240071
786.00000000,0.0249632360,0.0075533953,0.0000087336
792.00000000,0.0249559178,0.0076060903,-0.0000012197
798.00000000,0.0251950485,0.0077080664,0.0000398551
804.00000000,0.0250194769,0.0076134953,-0.0000292619
810.00000000,0.0250154307,0.0076274989,-0.0000006744
816.00000000,0.0248795039,0.0076446017,-0.0000226545
822.00000000,0.0248131582,0.0076321161,-0.0000110576
828.00000000,0.0248550631,0.0076417964,0.0000069841
834.00000000,0.0248635336,0.0076676346,0.0000014117
840.00000000,0.0247960109,0.0075686873,-0.0000112538
846.00000000,0.0248558741,0.0076206205,0.0000099772
852.00000000,0.0248394763,0.0076142709,-0.0000027330
858.00000000,0.0247516749,0.0075782695,-0.0000146336
864.00000000,0.0247926222,0.0076321077,0.0000068245
870.00000000,0.0247635627,0.0076039060,-0.0000048432
876.00000000,0.0247905669,0.0075805769,0.0000045007
882.00000000,0.0248562682,0.0076387357,0.0000109502
888.00000000,0.0246881674,0.0075782991,-0.0000280168
894.00000000,0.0247870035,0.0076585400,0.0000164727
900.00000000,0.0249118616,0.0076750537,0.0000208097
906.00000000,0.0247192773,0.0077179306,-0.0000320974
912.00000000,0.0247426149,0.0077723036,0.0000038896
918.00000000,0.0246856213,0.0077267673,-0.0000094989
924.00000000,0.0247371363,0.0077438410,0.0000085858
930.00000000,0.0248530170,0.0077607345,0.0000193134
936.00000000,0.0248846737,0.0077622007,0.0000052761
942.00000000,0.0249226666,0.0077861494,0.0000063321
948.00000000,0.0251355674,0.0083925564,0.0000354835
954.00000000,0.0251191832,0.0083328756,-0.0000027307
960.00000000,0.0251560838,0.0083027575,0.0000061501
966.00000000,0.0250850139,0.0082273141,-0.0000118450
972.00000000,0.0254048778,0.0083463782,0.0000533106
978.00000000,0.0254378506,0.0083637291,0.0000054955
984.00000000,0.0252660768,0.0082692602,-0.0000286290
990.00000000,0.0253242493,0.0083123063,0.0000096954
996.00000000,0.0253748992,0.0083164798,0.0000084417
1002.00000000,0.0254248412,0.0083744790,0.0000083237
1008.00000000,0.0255034632,0.0083487228,0.0000131037
1014.00000000,0.0254985746,0.0083923772,-0.0000008148
1020.00000000,0.0251675245,0.0083549967,-0.0000551750
1026.00000000,0.0252844985,0.0084246249,0.0000194957
1032.00000000,0.0252162909,0.0083589941,-0.0000113679
1038.00000000,0.0252626192,0.0084104291,0.0000077214
1044.00000000,0.0252396432,0.0083703402,-0.0000038293
1050.00000000,0.0252710125,0.0083741363,0.0000052282
1056.00000000,0.0252587595,0.0083504533,-0.0000020422
1062.00000000,0.0252657021,0.0083735984,0.0000011571
1068.00000000,0.0253351153,0.0084664005,0.0000115689
1074.00000000,0.0253124311,0.0084331608,-0.0000037807
1080.00000000,0.0253606759,0.0084540951,0.0000080408
1086.00000000,0.0253024127,0.0084126017,-0.0000097105
1092.00000000,0.0253201509,0.0084004264,0.0000029564
1098.00000000,0.0253393161,0.0084536139,0.0000031942
1104.00000000,0.0254689094,0.0084330167,0.0000215989
1110.00000000,0.0254017719,0.0084241820,-0.0000111896
1116.00000000,0.0255318938,0.0084839388,0.0000216870
1122.00000000,0.0255436423,0.0084158957,0.0000019581
1128.00000000,0.0255352233,0.0084491854,-0.0000014032
1134.00000000,0.0255647118,0.0084610526,0.0000049147
1140.00000000,0.0255993814,0.0084517439,0.0000057783
1146.00000000,0.0254903506,0.0084022443,-0.0000181718
1152.00000000,0.0253856005,0.0084856248,-0.0000174583
1158.00000000,0.0254827967,0.0085076537,0.0000161994
1164.00000000,0.0255128740,0.0084643431,0.0000050129
1170.00000000,0.0254464681,0.0084074276,-0.0000110676
1176.00000000,0.0252868657,0.0084921381,-0.0000266004
1182.00000000,0.0252476295,0.0084590619,-0.0000065394
1188.00000000,0.0253313940,0.0084965195,0.0000139607
1194.00000000,0.0253007482,0.0084844862,-0.0000051076
1200.00000000,0.0253114437,0.0084461281,0.0000017826
