checkpoint_t_s,mean_w,std_w,dmean_w_dt
0.00000000,0.0247461044,0.0016200578,0.0000000000
6.00000000,0.0255927548,0.0043836694,0.0001411084
12.00000000,0.0255903558,0.0044524928,-0.0000003998
18.00000000,0.0255440033,0.0046006899,-0.0000077254
24.00000000,0.0255042628,0.0037415573,-0.0000066234
30.00000000,0.0256879751,0.0045348821,0.0000306187
36.00000000,0.0256567087,0.0045476552,-0.0000052111
42.00000000,0.0255395304,0.0044896346,-0.0000195297
48.00000000,0.0255310888,0.0038389377,-0.0000014069
54.00000000,0.0256875849,0.0045656648,0.0000260827
60.00000000,0.0257899075,0.0047964646,0.0000170538
66.00000000,0.0256279201,0.0046831916,-0.0000269979
72.00000000,0.0255059543,0.0039268816,-0.0000203276
78.00000000,0.0257370447,0.0046887931,0.0000385151
84.00000000,0.0256932400,0.0046969518,-0.0000073008
90.00000000,0.0258636816,0.0047370089,0.0000284069
96.00000000,0.0258609837,0.0040151442,-0.0000004497
102.00000000,0.0261393548,0.0047805754,0.0000463952
108.00000000,0.0261026805,0.0046145154,-0.0000061124
114.00000000,0.0262733097,0.0047691699,0.0000284382
120.00000000,0.0261639258,0.0040508882,-0.0000182307
126.00000000,0.0262870073,0.0046140642,0.0000205136
132.00000000,0.0264043753,0.0046120052,0.0000195613
138.00000000,0.0264260042,0.0046735044,0.0000036048
144.00000000,0.0263406274,0.0041169867,-0.0000142295
150.00000000,0.0265146187,0.0046282186,0.0000289985
156.00000000,0.0266057403,0.0047947282,0.0000151869
162.00000000,0.0266083962,0.0046785255,0.0000004427
168.00000000,0.0263975178,0.0040597002,-0.0000351464
